id,ad_owner_id,buyer_user_id,ad_id,sold_price,created_at
3765,20596,5819,30223,15989.4990966126,2017-07-20
3766,16673,9961,36606,16138.448553995477,2017-12-15
3767,896,21375,39380,16623.79575907257,2019-05-20
3768,27871,796,28361,17179.01869147251,2017-11-15
3769,25017,5996,34150,13425.318011061843,2017-06-01
3770,17730,25151,22576,14368.178925966142,2018-09-28
3771,11308,3262,31389,15139.164785287916,2018-06-03
3772,4719,5489,31767,11584.917361758018,2018-05-14
3773,5819,26695,39189,13212.743722782736,2017-05-28
3774,2171,25724,27524,14102.347345779288,2018-09-23
3775,8929,10195,22923,15078.240154545345,2019-07-05
3776,5621,27794,27357,15597.332559056733,2017-08-19
3777,14837,15983,37673,15804.012669023155,2017-11-29
3778,22787,19432,38534,14438.219578963854,2019-04-14
3779,10438,15011,32573,15927.048264989819,2018-01-04
3780,13053,6998,37914,13201.321576997943,2017-07-30
3781,688,6544,32295,14886.256079282124,2018-04-17
3782,9050,19691,21564,14998.289917383394,2019-04-25
3783,15232,28059,32280,12208.902966279074,2018-07-13
3784,12746,2021,33957,13031.71684980409,2017-02-11
3785,18655,14585,22102,13749.854349318517,2019-02-05
3786,28327,19979,26169,15389.883484695918,2018-08-12
3787,17939,28725,35819,14010.606362442511,2019-06-14
3788,13143,19013,22189,14681.577924927169,2017-12-27
3789,28226,28053,22861,17267.022971983228,2017-07-29
3790,13231,23703,33191,14363.053391453617,2018-04-16
3791,17813,2811,28262,11906.620763257655,2019-05-29
3792,13211,13174,23629,11867.533872916163,2017-04-12
3793,17762,838,28972,15361.610386225482,2017-06-01
3794,28109,16881,26033,12097.306195215928,2019-05-29
3795,9095,16513,25477,13128.076466239594,2018-09-04
3796,2394,23665,35166,12975.634258276234,2017-05-10
3797,22972,20680,33404,16696.234285125327,2017-04-29
3798,6950,23156,31784,15497.091885949183,2018-02-25
3799,12977,18181,23245,14359.84008128758,2018-04-28
3800,2446,18167,33639,13544.082485015439,2018-05-22
3801,21493,26323,36037,14918.873897408255,2019-11-14
3802,11212,27063,33097,14113.453219140398,2017-05-16
3803,5050,28294,21544,14400.87653499535,2018-04-29
3804,8975,20217,28712,16495.320595013338,2017-08-01
3805,2931,26951,31521,15617.54750693381,2018-02-06
3806,12235,20183,36522,16219.397134777935,2019-12-16
3807,3645,20176,22414,15122.396321626407,2017-08-02
3808,24840,4475,21684,14574.251550956837,2019-11-26
3809,21819,20146,27850,12744.171179178931,2017-06-16
3810,2297,4604,24514,15071.867437300987,2019-05-14
3811,986,29440,22110,15015.364606167383,2018-06-28
3812,14368,18607,25850,12425.325714913539,2017-12-14
3813,26708,15487,33172,14035.051980225206,2019-02-13
3814,15591,14618,21295,12467.416166146815,2018-09-25
3815,29918,8559,34599,16880.078072128672,2017-04-16
3816,14532,2669,33829,12103.2206576189,2018-01-02
3817,7562,12644,30631,13033.394629530194,2017-04-22
3818,14856,5486,39751,14820.205315700276,2018-08-11
3819,13361,23914,26810,13227.336321081855,2017-07-26
3820,21125,28641,23937,13657.88820035557,2017-07-11
3821,6602,2582,35036,16839.85465547415,2019-11-25
3822,7383,27604,36904,14071.744780655377,2019-08-03
3823,12866,20620,38069,14928.2474061076,2017-11-20
3824,4887,20317,38539,11400.496653262366,2019-04-11
3825,24740,6483,29012,13473.136847763539,2017-08-02
3826,5966,22151,38459,12421.681551827569,2017-02-04
3827,19014,12067,27892,13741.00620925129,2018-12-14
3828,8707,20863,35026,15626.429141152696,2019-11-14
3829,28299,12743,30195,13801.154648494576,2017-01-29
3830,26680,21616,25857,13057.096586266834,2017-11-17
3831,24150,28279,32378,13193.233972034952,2017-04-23
3832,14881,19256,27770,16140.276474005152,2018-08-18
3833,15799,16777,22153,11933.006036865805,2018-07-03
3834,8974,6344,32528,13107.797692533473,2019-09-22
3835,6883,28823,38100,12539.95726601912,2017-01-11
3836,21316,13009,28563,13802.374509746362,2019-06-28
3837,7897,22550,36278,15118.18367925294,2019-11-24
3838,22496,21870,32058,15885.380865551548,2017-12-14
3839,26776,11473,37726,15688.961618576865,2019-01-28
3840,17781,28846,22848,15575.183317908253,2017-12-29
3841,28746,27006,26177,17114.048796858155,2019-06-01
3842,476,5268,39046,14536.354151510926,2017-05-15
3843,20589,409,26626,16791.3413787965,2017-09-23
3844,4401,26401,28604,15271.667948410972,2019-04-30
3845,6885,621,28075,15528.794358033074,2018-12-02
3846,2905,17497,21654,13903.021203352499,2019-06-20
3847,23239,10570,24741,12696.986099493259,2019-02-10
3848,4913,19786,30782,15363.818065766342,2019-06-06
3849,19293,6633,24895,15683.022371604544,2017-03-29
3850,10355,28214,26815,13059.080373392777,2019-04-10
3851,20294,20232,36690,13574.015009746108,2017-06-29
3852,25316,29143,24609,14783.715817744169,2018-04-11
3853,10113,14397,23399,13176.315662920379,2018-01-18
3854,24832,20021,34676,14334.19755205499,2019-05-21
3855,6560,2341,29580,13863.348363955842,2019-07-30
3856,28283,4217,23717,13858.948857585388,2019-06-19
3857,7655,28971,24564,15066.390505696565,2017-07-20
3858,8496,12960,26747,13642.930751595357,2018-05-27
3859,13085,11282,27558,12288.908156239673,2017-11-30
3860,1400,17363,36003,15849.150612612257,2018-06-24
3861,27266,19267,37428,13606.732396405552,2019-12-30
3862,23434,4759,35789,15384.78348796304,2019-08-01
3863,500,1093,24902,16211.984369606653,2017-08-03
3864,23387,20866,35994,16009.124693858406,2018-07-03
3865,24298,19782,35905,13982.210055439242,2019-10-24
3866,13806,27557,39806,15367.25146111588,2017-12-13
3867,7962,2237,24774,12763.77924522605,2018-03-24
3868,22097,26880,25466,13545.299862342737,2018-03-25
3869,28111,20986,25991,16197.835365405132,2019-11-16
3870,26105,19533,38391,12675.638759713871,2020-01-02
3871,15489,16681,29975,15719.844201080741,2019-05-25
3872,4695,6562,39163,14475.379249692263,2019-05-26
3873,21171,12844,25381,15795.333012554083,2017-07-31
3874,22520,21240,29775,14665.007446300764,2018-04-30
3875,17453,27012,39450,13479.601539991818,2019-04-24
3876,4478,24298,24151,14537.901829530667,2018-03-07
3877,25710,10299,36893,13232.134912521742,2017-05-18
3878,28551,19500,39402,14767.786358599351,2017-12-12
3879,1958,11052,26630,16557.779606408734,2019-04-28
3880,18333,19533,21385,16169.254937317764,2019-08-03
3881,416,28216,37413,18161.549455398177,2017-05-24
3882,17773,29358,31960,16689.48665619265,2019-06-02
3883,12745,15212,22838,14414.956998115957,2018-08-29
3884,1357,12253,34284,11939.608582552139,2018-08-19
3885,4202,26142,31233,15907.49311229554,2018-04-27
3886,12242,15790,27475,14827.555869959153,2018-02-06
3887,22008,8784,35605,16792.758085869114,2019-05-15
3888,13212,24528,27488,15735.891765291544,2019-04-12
3889,12505,29184,36983,13449.38204895046,2019-07-16
3890,4389,13855,20333,14100.647021557057,2019-11-14
3891,4404,21149,20714,16083.771227045592,2019-06-15
3892,118,18346,29137,16116.974289712482,2017-04-11
3893,9662,8722,39442,14454.902508783343,2018-12-18
3894,29505,5777,31344,18363.681257682587,2018-04-28
3895,4399,19788,21680,16712.135524227724,2019-08-20
3896,25901,7402,25242,17368.333947844887,2017-05-03
3897,18256,5169,23698,14214.04133243416,2017-06-25
3898,766,29288,21649,14393.764782923543,2018-01-02
3899,15137,1916,37144,13238.614620481403,2017-05-12
3900,26493,13082,27132,15442.194121555096,2018-08-05
3901,8519,1509,20302,17593.08609135179,2017-05-04
3902,7,22631,22610,14669.572536189678,2018-07-15
3903,24042,12845,27210,15110.187618741356,2017-11-24
3904,11684,14625,37083,16068.406464997428,2018-05-13
3905,16515,10648,27347,14908.434696868642,2018-07-04
3906,6586,27968,30670,15104.84397029413,2019-08-04
3907,24889,24233,22278,16481.932730021843,2019-08-26
3908,12655,2931,25544,14058.243894588011,2018-11-16
3909,29702,29327,32620,16708.21107041589,2017-05-07
3910,7949,27706,28886,15071.981396299925,2018-12-07
3911,29597,28175,37981,14078.063657167717,2018-07-28
3912,3501,23197,33017,16775.021963353895,2019-11-12
3913,27472,5183,23098,15643.779228577898,2019-03-22
3914,18229,25325,22391,15349.883552460355,2018-07-25
3915,23433,12335,32593,15416.377051525109,2019-07-12
3916,17632,1645,23035,17231.760688736205,2018-06-26
3917,22261,7833,21475,13763.20091650039,2019-05-04
3918,22542,28488,28667,14321.237988891222,2018-05-27
3919,804,1973,23019,14588.679168945895,2017-11-24
3920,11733,12578,35320,16669.689427269932,2019-02-07
3921,18510,23297,33686,11918.496974894368,2019-02-23
3922,22747,18075,22070,17032.256247939345,2017-07-17
3923,28457,18809,35989,14868.095168499329,2018-02-23
3924,19849,23598,28449,17651.128998616055,2017-07-02
3925,24420,4880,34164,15835.797108531518,2019-12-06
3926,17338,15976,28612,16706.391955902378,2017-06-05
3927,28290,860,34948,12528.16639501452,2019-11-12
3928,28253,394,21479,13632.489956160929,2019-10-02
3929,29301,13600,25346,16776.326756053342,2017-05-17
3930,14253,28904,34098,16280.210414702418,2018-08-19
3931,3654,1599,33840,15792.991364242269,2019-07-03
3932,5653,9065,36331,14172.833389375297,2017-02-01
3933,12653,17049,32563,14604.504686123932,2019-09-01
3934,12100,18904,34404,14614.753524854492,2019-12-14
3935,28045,419,20461,13173.562304257548,2018-07-20
3936,3136,25062,27284,15282.997841630087,2018-04-28
3937,26752,11661,36750,18246.054843926413,2019-11-14
3938,16134,11045,23364,15356.146936893425,2018-06-23
3939,24386,21399,34196,15349.283884005737,2017-06-22
3940,17941,15897,20053,16749.766748494305,2019-07-08
3941,25299,5234,37840,16204.140361003716,2017-03-04
3942,26920,15646,37118,13527.901842283636,2017-12-14
3943,23633,24757,31474,13652.14846044953,2019-12-10
3944,9932,4978,26202,16493.39314286098,2017-06-24
3945,29440,26936,34925,14652.917245974608,2019-10-03
3946,11885,19068,35852,14205.179331786678,2019-07-24
3947,27679,9121,34722,15028.031769839694,2017-12-17
3948,8981,28970,20932,13274.296775352983,2018-06-25
3949,5113,17151,35410,17770.555950774375,2018-11-27
3950,18831,28907,25335,15827.754929740868,2017-07-31
3951,3050,25237,29067,13327.282922341059,2017-12-17
3952,21353,11987,33756,12984.827039255251,2019-06-01
3953,28981,25889,38482,15048.820791796328,2019-10-29
3954,20718,26359,29297,13896.40152299064,2019-05-19
3955,14016,20890,30710,13539.37224466429,2019-05-12
3956,2970,7472,22291,14197.421935794047,2017-12-22
3957,23756,22754,31069,16724.747689316933,2019-08-06
3958,16879,22340,37606,15299.973774716153,2017-12-18
3959,5990,19025,22997,14043.512177704844,2017-03-03
3960,4325,7263,27214,15380.464445744416,2017-11-17
3961,16460,16649,35515,11590.058598673459,2018-03-06
3962,13806,10374,39225,16702.634482062243,2019-01-23
3963,13793,18397,34034,18129.4582208432,2017-01-24
3964,18776,24265,31339,14210.96643466914,2018-05-19
3965,14346,28278,38669,15724.927920195272,2019-09-21
3966,7294,3592,23746,16327.624579869993,2018-01-03
3967,14143,14091,21756,13304.886353672995,2018-01-11
3968,13504,762,23012,16295.610130706436,2017-01-16
3969,17273,26117,24896,16935.728809161803,2017-07-03
3970,19767,15346,34692,14804.120336336224,2018-08-24
3971,25164,21481,24659,16302.102728054395,2018-06-20
3972,13422,7623,31270,16151.16945719075,2018-07-29
3973,12907,12258,33514,14906.369208004715,2017-07-03
3974,20309,218,32627,12830.00164875804,2018-07-31
3975,1856,28987,23383,14264.253560768502,2017-07-25
3976,14657,6980,36005,13460.933429159713,2017-05-25
3977,2722,5132,24008,16120.21461845542,2018-10-12
3978,20308,26185,29779,13268.788218373764,2019-02-01
3979,6482,23138,37650,13852.972108967166,2018-11-15
3980,19426,29672,32449,15974.583607182767,2018-01-29
3981,21482,20829,25774,16107.487938941453,2017-05-29
3982,18787,244,26085,17835.136233120782,2019-07-30
3983,16673,17802,23881,15345.221190665477,2018-06-18
3984,8825,22403,38844,17017.8361290472,2019-06-20
3985,13489,29794,34277,13740.236498620878,2019-11-20
3986,27616,6520,36009,10794.338102664691,2018-06-11
3987,24877,5812,25651,13594.555745930616,2017-04-26
3988,12346,25939,26864,15850.097752038522,2019-06-06
3989,28036,4419,23496,12537.649594042541,2017-07-04
3990,22412,10606,33665,16174.12498945946,2017-10-22
3991,4814,17821,25842,13250.611792910922,2019-12-21
3992,29162,16607,28973,15124.30077564415,2019-02-21
3993,2235,6747,38495,17852.83684140989,2018-04-19
3994,17302,15266,39892,14740.741318012157,2017-07-26
3995,2307,9511,26545,13904.238842767276,2018-05-06
3996,11205,24071,31783,16219.359774267232,2019-11-04
3997,26419,25020,25672,13895.276100364952,2019-06-26
3998,13613,2435,21412,13606.81228998872,2017-12-18
3999,744,21708,38512,13442.387471459479,2017-06-18
4000,27517,20946,37478,14161.223872252685,2018-04-18
4001,25841,29231,20108,12549.615086316555,2018-02-13
4002,12632,22884,22428,16956.17789154525,2017-07-18
4003,15014,21229,35185,15281.714813066113,2018-11-14
4004,15011,5843,35370,15778.206697809288,2019-07-31
4005,13472,20175,24085,16947.528635920065,2019-12-06
4006,6411,24708,30252,12488.163373990508,2018-05-15
4007,799,5918,31637,13774.681863010648,2017-05-27
4008,29751,22950,26284,15001.975664704527,2017-04-11
4009,20932,5552,32457,14892.335563422217,2017-12-27
4010,29841,9569,30630,19456.927762931067,2019-01-23
4011,28746,3549,30750,14315.75849735193,2018-11-17
4012,17800,4495,34130,13973.55767645621,2017-06-27
4013,29118,19667,33603,14805.940710680965,2019-01-16
4014,7548,12222,31214,15685.309952409654,2018-06-13
4015,26434,18504,37187,14023.865046276474,2017-01-19
4016,8856,4037,21104,15325.70848822775,2018-02-14
4017,8696,25026,31237,14254.506672361205,2017-07-15
4018,6532,28604,20405,16941.1841056635,2019-05-26
4019,4159,15497,37313,13837.429382819973,2017-06-02
4020,21840,16398,31028,13783.786951820197,2018-09-11
4021,29369,9058,27127,13915.18068398274,2018-07-31
4022,3300,2461,31543,15497.993260892266,2018-02-21
4023,13326,28979,27553,15218.600409131068,2018-08-05
4024,29373,10076,37458,13414.76739639024,2019-06-02
4025,17037,15689,32119,13189.841497401707,2018-05-28
4026,19320,14126,32619,17447.294736253374,2018-06-25
4027,11805,19466,29691,15298.89741724357,2018-05-18
4028,18350,21785,32930,16115.400163546765,2019-06-14
4029,11683,8097,28685,13869.998722450364,2019-12-18
4030,5049,12223,32764,12088.724886259784,2017-05-29
4031,16309,16652,30329,16141.026519717312,2019-05-17
4032,22803,22394,37610,14990.410611909218,2017-11-01
4033,29207,29814,28169,15087.502239440566,2018-09-29
4034,19837,2594,20573,13037.399499998624,2017-12-27
4035,2821,29810,21540,16353.914298781576,2017-04-13
4036,2540,9946,28690,14483.831295683762,2019-04-17
4037,17454,8499,26071,16214.984455207818,2019-06-14
4038,10225,28407,23187,15911.759735835292,2018-12-18
4039,27327,23441,21440,16070.249128190284,2018-05-15
4040,21150,24187,37582,11973.405848882054,2018-11-11
4041,12129,9005,27167,17951.959819894448,2017-04-25
4042,19412,28012,33850,15674.13629404976,2019-10-17
4043,21486,26103,31015,15662.06887611149,2019-05-24
4044,16156,22922,27662,13362.363417773064,2019-07-17
4045,10680,24209,25721,15469.857828174838,2018-03-02
4046,28125,19625,23850,15697.278179705174,2018-10-01
4047,24365,23339,38234,13714.594491934773,2017-06-22
4048,476,25171,37911,16632.60732675489,2018-12-06
4049,28430,6850,31672,16563.196891370273,2017-05-27
4050,25546,12906,37455,16731.104658473854,2019-06-14
4051,20654,29528,25102,13689.42174766598,2017-08-10
4052,16980,6601,37228,14606.620852398335,2017-11-10
4053,909,6683,27264,14929.378273867907,2018-11-12
4054,23426,14637,21260,14873.106210747259,2017-02-27
4055,20660,20965,28471,14893.206061961848,2017-08-04
4056,6832,9195,25307,13861.141924862255,2019-02-02
4057,21563,16145,23694,14469.422514118396,2017-04-30
4058,16944,12264,27500,18565.90562632664,2018-04-27
4059,17302,23460,39678,13782.036457032435,2019-12-10
4060,21755,22201,33014,15872.469853820612,2017-10-18
4061,29824,29523,35760,13509.662917611342,2019-05-23
4062,20007,22876,39677,16432.048363421472,2018-08-26
4063,21340,2853,21890,18277.89489366649,2019-02-16
4064,10338,1204,27564,15848.429885718515,2018-07-19
4065,15118,24646,36527,16064.360973741912,2017-06-21
4066,25812,25704,36792,15170.450669625017,2017-12-21
4067,641,15427,36266,14040.036416059645,2018-02-18
4068,5858,21971,34490,14059.711272385963,2019-01-04
4069,25359,3003,34474,13811.170931337087,2017-12-10
4070,10924,23196,39654,15162.553706295941,2017-03-05
4071,6583,8459,27594,16999.571996613297,2019-10-16
4072,28692,3735,32518,16687.09524250982,2018-11-13
4073,1278,4827,26526,15409.258333709622,2019-05-04
4074,22250,16834,36147,16376.540052496368,2018-09-13
4075,13822,10275,32725,16236.790133622435,2017-11-24
4076,5320,7298,26562,12413.790268538085,2019-08-26
4077,1904,22188,27689,15385.737202005268,2017-12-14
4078,7506,5226,37830,13849.2290011825,2018-01-03
4079,10465,9986,26794,16571.701297749132,2019-12-22
4080,5973,23082,26157,14479.163708847927,2017-04-28
4081,4929,19073,35328,16777.676766680233,2017-09-06
4082,21452,12427,37763,17774.59338289072,2019-07-29
4083,29207,1796,22605,18050.158648693505,2017-05-03
4084,18630,2836,20798,16544.68638664216,2019-12-30
4085,25494,11585,29029,15563.371340315653,2019-04-28
4086,9,14582,24110,16488.26052973359,2018-11-12
4087,13877,24452,22649,18253.998631981736,2019-04-22
4088,18474,18413,38272,15042.174290065637,2018-12-05
4089,17002,8416,33755,15044.202221677666,2018-06-30
4090,25488,9795,35774,15876.687532472466,2018-11-11
4091,15452,21248,31973,14050.1877986366,2019-06-28
4092,5958,7822,23638,13345.65711662632,2019-06-27
4093,16212,9534,27801,15335.829774809295,2019-10-18
4094,29634,6480,37445,14033.03628397681,2017-11-10
4095,26559,4787,21632,15594.68533447267,2019-05-31
4096,11907,29083,21396,15509.194183368216,2017-10-15
4097,23537,26837,28089,13140.546802086605,2018-06-26
4098,7641,2357,29103,14193.645135582085,2018-12-25
4099,28545,3238,20806,15180.627603317533,2017-02-02
4100,18319,16227,24258,14939.608119928958,2018-10-20
4101,27197,1247,38166,16203.506487009841,2017-02-05
4102,11213,2922,37630,14987.374509820627,2018-05-28
4103,21357,9172,29785,16447.092175522626,2018-12-13
4104,19053,25585,33858,14866.353482340732,2017-05-21
4105,4643,11037,23730,13704.33945425343,2017-06-11
4106,17111,29410,36878,14015.556938676556,2019-07-04
4107,20214,13705,33942,15494.740554196804,2018-05-13
4108,773,13018,34172,13935.618987281823,2018-04-03
4109,8049,28486,25619,12824.268242275528,2017-01-28
4110,7803,28267,33655,12250.973115931092,2019-04-23
4111,28135,29838,32577,14975.037533601855,2017-05-17
4112,7631,26633,33170,14161.27729366844,2019-01-02
4113,14592,18401,32473,13235.662186464207,2018-12-26
4114,23807,18580,30377,16475.22242346585,2018-04-21
